Date,ChosenTicker
2023-08-28,T
2023-08-29,JPM
2023-08-30,INTU
2023-08-31,EL
2023-09-01,KO
2023-09-05,GILD
2023-09-06,GOOGL
2023-09-07,ADP
2023-09-08,APD
2023-09-11,VZ
2023-09-12,BDX
2023-09-13,COST
2023-09-14,MCD
2023-09-15,ADBE
2023-09-18,HUM
2023-09-19,NFLX
2023-09-20,MMC
2023-09-21,CSCO
2023-09-22,ISRG
2023-09-25,PGR
2023-09-26,ABBV
2023-09-27,SBUX
2023-09-28,ABT
2023-09-29,UNP
2023-10-02,PEP
2023-10-03,FI
2023-10-04,MRK
2023-10-05,XOM
2023-10-06,DUK
2023-10-09,C
2023-10-10,AMGN
2023-10-11,CL
2023-10-12,PNC
2023-10-13,MSFT
2023-10-16,CRM
2023-10-17,CVX
2023-10-18,PFE
2023-10-19,LMT
2023-10-20,PM
2023-10-23,CI
2023-10-24,NEE
2023-10-25,HD
2023-10-26,AIG
2023-10-27,ALL
2023-10-30,MDT
2023-10-31,GS
2023-11-01,LOW
2023-11-02,SO
2023-11-03,DE
2023-11-06,VRTX
2023-11-07,JNJ
2023-11-08,MO
2023-11-09,BRK-B
2023-11-10,AVGO
2023-11-13,ACN
2023-11-14,V
2023-11-15,SPGI
2023-11-16,EOG
2023-11-17,WFC
2023-11-20,NOW
2023-11-21,GILD
2023-11-22,NVDA
2023-11-24,GM
2023-11-27,AAPL
2023-11-28,MU
2023-11-29,ZTS
2023-11-30,BKNG
2023-12-01,DIS
2023-12-04,MA
2023-12-05,CAT
2023-12-06,INTC
2023-12-07,SYK
2023-12-08,QCOM
2023-12-11,EL
2023-12-12,RTX
2023-12-13,GILD
2023-12-14,ABT
2023-12-15,TGT
2023-12-18,AMZN
2023-12-19,EQIX
2023-12-20,BDX
2023-12-21,AON
2023-12-22,JPM
2023-12-26,AMD
2023-12-27,USB
2023-12-28,INTU
2023-12-29,PLD
2024-01-02,BAC
2024-01-03,MCD
2024-01-04,REGN
2024-01-05,BLK
2024-01-08,CME
2024-01-09,WMT
2024-01-10,REGN
2024-01-11,TMO
2024-01-12,AMAT
2024-01-16,ALL
2024-01-17,ABBV
2024-01-18,DHR
2024-01-19,FDX
2024-01-22,CRM
2024-01-23,KO
2024-01-24,GOOGL
2024-01-25,NEE
2024-01-26,DUK
2024-01-29,SHW
2024-01-30,HUM
2024-01-31,T
2024-02-01,MMC
2024-02-02,COST
2024-02-05,MRK
2024-02-06,ADBE
2024-02-07,PNC
2024-02-08,GE
2024-02-09,MO
2024-02-12,PEP
2024-02-13,META
2024-02-14,CI
2024-02-15,HON
2024-02-16,ISRG
2024-02-20,MS
2024-02-21,APD
2024-02-22,VZ
2024-02-23,MSFT
2024-02-26,AAPL
2024-02-27,DE
2024-02-28,IBM
2024-02-29,AMGN
2024-03-01,CL
2024-03-04,LMT
2024-03-05,LIN
2024-03-06,MDT
2024-03-07,ADI
2024-03-08,ACN
2024-03-11,NSC
2024-03-12,WFC
2024-03-13,BRK-B
2024-03-14,NFLX
2024-03-15,CVX
2024-03-18,ADP
2024-03-19,SPGI
2024-03-20,AMT
2024-03-21,JNJ
2024-03-22,C
2024-03-25,HD
2024-03-26,LIN
2024-03-27,LOW
2024-03-28,PGR
2024-04-01,NOW
2024-04-02,NVDA
2024-04-03,GM
2024-04-04,DHR
2024-04-05,INTC
2024-04-08,PM
2024-04-09,MA
2024-04-10,FI
2024-04-11,BKNG
2024-04-12,GILD
2024-04-15,MU
2024-04-16,TXN
2024-04-17,DIS
2024-04-18,AMZN
2024-04-19,UNH
2024-04-22,RTX
2024-04-23,FI
2024-04-24,ABT
2024-04-25,UNP
2024-04-26,BDX
2024-04-29,SHW
2024-04-30,EL
2024-05-01,USB
2024-05-02,AVGO
2024-05-03,BLK
2024-05-06,TGT
2024-05-07,JPM
2024-05-08,AMD
2024-05-09,BAC
2024-05-10,WMT
2024-05-13,SBUX
2024-05-14,QCOM
2024-05-15,FDX
2024-05-16,CAT
2024-05-17,GOOGL
2024-05-20,ADP
2024-05-21,PEP
2024-05-22,META
2024-05-23,MCD
2024-05-24,XOM
2024-05-28,KO
2024-05-29,PLD
2024-05-30,TMO
2024-05-31,PG
2024-06-03,ALL
2024-06-04,ABBV
2024-06-05,AON
2024-06-06,DUK
2024-06-07,DHR
2024-06-10,PNC
2024-06-11,ACN
2024-06-12,SO
2024-06-13,MMC
2024-06-14,AIG
2024-06-17,AMGN
2024-06-18,V
2024-06-20,GE
2024-06-21,SYK
2024-06-24,LMT
2024-06-25,PM
2024-06-26,ISRG
2024-06-27,EQIX
2024-06-28,MSFT
2024-07-01,CRM
2024-07-02,MDT
2024-07-03,ADI
2024-07-05,MRK
2024-07-08,ICE
2024-07-09,APD
2024-07-10,IBM
2024-07-11,CI
2024-07-12,CB
2024-07-15,HD
2024-07-16,SBUX
2024-07-17,WFC
2024-07-18,BRK-B
2024-07-19,AMAT
2024-07-22,DE
2024-07-23,AMT
2024-07-24,LOW
2024-07-25,MS
2024-07-26,HUM
2024-07-29,T
2024-07-30,SPGI
2024-07-31,VRTX
2024-08-01,JNJ
2024-08-02,C
2024-08-05,CVX
2024-08-06,ADP
2024-08-07,NOW
2024-08-08,INTC
2024-08-09,VZ
2024-08-12,MA
2024-08-13,GILD
2024-08-14,BKNG
2024-08-15,GM
2024-08-16,AON
2024-08-19,NVDA
2024-08-20,MU
2024-08-21,EOG
2024-08-22,RTX
2024-08-23,BAC
2024-08-26,DIS
2024-08-27,AMZN
2024-08-28,CME
2024-08-29,ABT
2024-08-30,UNH
2024-09-03,GOOGL
2024-09-04,ADP
2024-09-05,EL
2024-09-06,PNC
2024-09-09,BDX
2024-09-10,SHW
2024-09-11,JPM
2024-09-12,ADBE
2024-09-13,ALL
2024-09-16,WMT
2024-09-17,AIG
2024-09-18,FDX
2024-09-19,MO
2024-09-20,PEP
2024-09-23,META
2024-09-24,TMO
2024-09-25,NSC
2024-09-26,BLK
2024-09-27,CL
2024-09-30,USB
2024-10-01,AMD
2024-10-02,QCOM
2024-10-03,MSFT
2024-10-04,NEE
2024-10-07,LMT
2024-10-08,REGN
2024-10-09,PLD
2024-10-10,KO
2024-10-11,FI
2024-10-14,DUK
2024-10-15,SHW
2024-10-16,WFC
2024-10-17,GE
2024-10-18,CSCO
2024-10-21,MRK
2024-10-22,XOM
2024-10-23,MDT
2024-10-24,GS
2024-10-25,MMC
2024-10-28,SYK
2024-10-29,ISRG
2024-10-30,EQIX
2024-10-31,CVX
2024-11-01,CB
2024-11-04,HD
2024-11-05,SBUX
2024-11-06,APD
2024-11-07,TXN
2024-11-08,ABBV
2024-11-11,AON
2024-11-12,ACN
2024-11-13,UNP
2024-11-14,LOW
2024-11-15,PGR
2024-11-18,JNJ
2024-11-19,COST
2024-11-20,DE
2024-11-21,AVGO
2024-11-22,AMGN
2024-11-25,PG
2024-11-26,HUM
2024-11-27,ZTS
2024-11-29,MCD
2024-12-02,LIN
2024-12-03,CI
2024-12-04,PFE
2024-12-05,BRK-B
2024-12-06,INTU
2024-12-09,SPGI
2024-12-10,INTU
2024-12-11,NOW
2024-12-12,NVDA
2024-12-13,MA
2024-12-16,HON
2024-12-17,BKNG
2024-12-18,PFE
2024-12-19,EL
2024-12-20,PNC
2024-12-23,GM
2024-12-24,C
2024-12-26,MU
2024-12-27,GS
2024-12-30,RTX
2024-12-31,GILD
2025-01-02,ABT
2025-01-03,SO
2025-01-06,DIS
2025-01-07,JPM
2025-01-08,IBM
2025-01-10,AMZN
2025-01-13,TGT
2025-01-14,FDX
2025-01-15,AAPL
2025-01-16,WMT
2025-01-17,ICE
2025-01-21,WFC
2025-01-22,TMO
2025-01-23,V
2025-01-24,MDT
2025-01-27,AMAT
2025-01-28,MSFT
2025-01-29,CAT
2025-01-30,DUK
2025-01-31,CSCO
2025-02-03,LMT
2025-02-04,PM
2025-02-05,BLK
2025-02-06,CME
2025-02-07,PLD
2025-02-10,BAC
2025-02-11,GE
2025-02-12,MO
2025-02-13,KO
2025-02-14,ALL
2025-02-18,INTC
2025-02-19,SYK
2025-02-20,ABBV
2025-02-21,AIG
2025-02-24,DE
2025-02-25,ADI
2025-02-26,BDX
2025-02-27,COST
2025-02-28,USB
2025-03-03,AMT
2025-03-04,LOW
2025-03-05,NFLX
2025-03-06,QCOM
2025-03-07,PEP
2025-03-10,FI
2025-03-11,JNJ
2025-03-12,CRM
2025-03-13,APD
2025-03-14,VZ
2025-03-17,MMC
2025-03-18,DHR
2025-03-19,CVX
2025-03-20,ADP
2025-03-21,HUM
2025-03-24,EOG
2025-03-25,CI
2025-03-26,HON
2025-03-27,HD
2025-03-28,REGN
2025-03-31,GOOGL
2025-04-01,CB
2025-04-02,ISRG
2025-04-03,T
2025-04-04,MCD
2025-04-07,ADBE
2025-04-08,BRK-B
2025-04-09,TXN
2025-04-10,ACN
2025-04-11,CL
2025-04-14,SPGI
2025-04-15,VRTX
2025-04-16,MRK
2025-04-17,ICE
2025-04-21,AMGN
2025-04-22,UNH
2025-04-23,NOW
2025-04-24,META
2025-04-25,INTC
2025-04-28,SBUX
2025-04-29,NVDA
2025-04-30,MA
2025-05-01,NEE
2025-05-02,BKNG
2025-05-05,DIS
2025-05-06,EL
2025-05-07,BAC
2025-05-08,RTX
2025-05-09,ADP
2025-05-12,MU
2025-05-13,VRTX
2025-05-14,JPM
2025-05-15,AMD
2025-05-16,ABT
2025-05-19,TGT
2025-05-20,PNC
2025-05-21,FDX
2025-05-22,C
2025-05-23,ACN
2025-05-27,UNP
2025-05-28,DUK
2025-05-29,DHR
2025-05-30,WFC
2025-06-02,LOW
2025-06-03,MS
2025-06-04,MCD
2025-06-05,VZ
2025-06-06,MDT
2025-06-09,ADI
2025-06-10,GE
2025-06-11,AAPL
2025-06-12,ALL
2025-06-13,GM
2025-06-16,CRM
2025-06-17,WMT
2025-06-18,PM
2025-06-20,KO
2025-06-23,FI
2025-06-24,BDX
2025-06-25,CSCO
2025-06-26,TMO
2025-06-27,PG
2025-06-30,AMZN
2025-07-01,ZTS
2025-07-02,QCOM
2025-07-03,BLK
2025-07-07,V
2025-07-08,PEP
2025-07-09,META
2025-07-10,CI
2025-07-11,PFE
2025-07-14,APD
2025-07-15,ADBE
2025-07-16,MMC
2025-07-17,SHW
2025-07-18,MRK
2025-07-21,XOM
2025-07-22,HUM
2025-07-23,GS
2025-07-24,PLD
2025-07-25,LMT
2021-09-28,IBM
2021-09-29,BRK-B
2021-09-30,TXN
2021-10-01,GOOGL
2021-10-04,HON
2021-10-05,DE
2021-10-06,AVGO
2021-10-07,HD
2021-10-08,SYK
2021-10-11,AMGN
2021-10-12,CME
2021-10-13,ISRG
2021-10-14,EQIX
2021-10-15,USB
2021-10-18,ZTS
2021-10-19,JNJ
2021-10-20,CAT
2021-10-21,SPGI
2021-10-22,EOG
2021-10-25,ABBV
2021-10-26,AON
2021-10-27,MSFT
2021-10-28,CRM
2021-10-29,CVX
2021-11-01,ADP
2021-11-02,NOW
2021-11-03,MU
2021-11-04,SO
2021-11-05,NVDA
2021-11-08,BKNG
2021-11-09,GILD
2021-11-10,MA
2021-11-11,GILD
2021-11-12,ACN
2021-11-15,PGR
2021-11-16,BAC
2021-11-17,JPM
2021-11-18,IBM
2021-11-19,ABT
2021-11-22,NSC
2021-11-23,DIS
2021-11-24,PNC
2021-11-26,EL
2021-11-29,RTX
2021-11-30,META
2021-12-01,GM
2021-12-02,MO
2021-12-03,WFC
2021-12-06,MDT
2021-12-07,AMAT
2021-12-08,MCD
2021-12-09,LIN
2021-12-10,INTC
2021-12-13,AIG
2021-12-14,LOW
2021-12-15,NFLX
2021-12-16,ALL
2021-12-17,WMT
2021-12-20,REGN
2021-12-21,MRK
2021-12-22,XOM
2021-12-23,MSFT
2021-12-27,NEE
2021-12-28,GOOGL
2021-12-29,ADP
2021-12-30,FDX
2021-12-31,CAT
2022-01-03,KO
2022-01-04,PEP
2022-01-05,CB
2022-01-06,JNJ
2022-01-07,C
2022-01-10,DUK
2022-01-11,COST
2022-01-12,TMO
2022-01-13,T
2022-01-14,MMC
2022-01-18,SBUX
2022-01-19,APD
2022-01-20,AMT
2022-01-21,CI
2022-01-24,CB
2022-01-25,LMT
2022-01-26,PM
2022-01-27,BDX
2022-01-28,SHW
2022-01-31,AMGN
2022-02-01,UNP
2022-02-02,BLK
2022-02-03,UNH
2022-02-04,SPGI
2022-02-07,INTU
2022-02-08,HUM
2022-02-09,EQIX
2022-02-10,BRK-B
2022-02-11,GS
2022-02-14,CVX
2022-02-15,PFE
2022-02-16,PLD
2022-02-17,AMZN
2022-02-18,TGT
2022-02-22,QCOM
2022-02-23,ISRG
2022-02-24,MS
2022-02-25,ABBV
2022-02-28,AON
2022-03-01,DE
2022-03-02,AVGO
2022-03-03,HD
2022-03-04,AIG
2022-03-07,USB
2022-03-08,EOG
2022-03-09,GE
2022-03-10,CSCO
2022-03-11,NOW
2022-03-14,MU
2022-03-15,NSC
2022-03-16,BKNG
2022-03-17,FI
2022-03-18,NVDA
2022-03-21,EL
2022-03-22,MDT
2022-03-23,SO
2022-03-24,LOW
2022-03-25,PGR
2022-03-28,JPM
2022-03-29,AMD
2022-03-30,LMT
2022-03-31,ICE
2022-04-01,PNC
2022-04-04,ABT
2022-04-05,V
2022-04-06,ACN
2022-04-07,CME
2022-04-08,RTX
2022-04-11,GILD
2022-04-12,MRK
2022-04-13,LIN
2022-04-14,GM
2022-04-18,AAPL
2022-04-19,MCD
2022-04-20,VZ
2022-04-21,INTC
2022-04-22,SYK
2022-04-25,USB
2022-04-26,VRTX
2022-04-27,CI
2022-04-28,CB
2022-04-29,GE
2022-05-02,MO
2022-05-03,MSFT
2022-05-04,HON
2022-05-05,FDX
2022-05-06,CRM
2022-05-09,MA
2022-05-10,ADP
2022-05-11,BDX
2022-05-12,COST
2022-05-13,KO
2022-05-16,BAC
2022-05-17,PEP
2022-05-18,META
2022-05-19,APD
2022-05-20,ADBE
2022-05-23,DIS
2022-05-24,DUK
2022-05-25,CSCO
2022-05-26,AMGN
2022-05-27,CL
2022-05-31,JNJ
2022-06-01,NEE
2022-06-02,GOOGL
2022-06-03,CAT
2022-06-06,WFC
2022-06-07,BLK
2022-06-08,AMAT
2022-06-09,QCOM
2022-06-10,HUM
2022-06-13,NFLX
2022-06-14,SPGI
2022-06-15,TXN
2022-06-16,TMO
2022-06-17,PG
2022-06-21,ABBV
2022-06-22,SYK
2022-06-23,ISRG
2022-06-24,EQIX
2022-06-27,MMC
2022-06-28,AIG
2022-06-29,AMZN
2022-06-30,T
2022-07-01,ALL
2022-07-05,DE
2022-07-06,AMT
2022-07-07,BRK-B
2022-07-08,INTU
2022-07-11,WMT
2022-07-12,DHR
2022-07-13,PLD
2022-07-14,FI
2022-07-15,CVX
2022-07-18,AAPL
2022-07-19,HD
2022-07-20,SBUX
2022-07-21,NOW
2022-07-22,GILD
2022-07-25,NVDA
2022-07-26,BKNG
2022-07-27,EL
2022-07-28,MA
2022-07-29,C
2022-08-01,MU
2022-08-02,ADI
2022-08-03,MDT
2022-08-04,GS
2022-08-05,LMT
2022-08-08,ICE
2022-08-09,PNC
2022-08-10,LOW
2022-08-11,MS
2022-08-12,ACN
2022-08-15,UNH
2022-08-16,MRK
2022-08-17,ADBE
2022-08-18,RTX
2022-08-19,DIS
2022-08-22,GOOGL
2022-08-23,HON
2022-08-24,ABT
2022-08-25,UNP
2022-08-26,ABBV
2022-08-29,PM
2022-08-30,JPM
2022-08-31,AVGO
2022-09-01,GM
2022-09-02,PFE
2022-09-06,BAC
2022-09-07,KO
2022-09-08,CI
2022-09-09,MO
2022-09-12,DUK
2022-09-13,COST
2022-09-14,USB
2022-09-15,AMD
2022-09-16,QCOM
2022-09-19,TMO
2022-09-20,ZTS
2022-09-21,BDX
2022-09-22,AON
2022-09-23,INTC
2022-09-26,XOM
2022-09-27,APD
2022-09-28,VZ
2022-09-29,WFC
2022-09-30,MCD
2022-10-03,AMD
2022-10-04,MSFT
2022-10-05,NEE
2022-10-06,AMGN
2022-10-07,TGT
2022-10-10,DE
2022-10-11,VRTX
2022-10-12,HD
2022-10-13,REGN
2022-10-14,PEP
2022-10-17,FDX
2022-10-18,DHR
2022-10-19,BRK-B
2022-10-20,TXN
2022-10-21,JNJ
2022-10-24,CRM
2022-10-25,BLK
2022-10-26,CME
2022-10-27,CVX
2022-10-28,PFE
2022-10-31,MMC
2022-11-01,SHW
2022-11-02,HUM
2022-11-03,ADI
2022-11-04,ISRG
2022-11-07,SO
2022-11-08,WMT
2022-11-09,SYK
2022-11-10,ALL
2022-11-11,AMZN
2022-11-14,NSC
2022-11-15,GE
2022-11-16,CSCO
2022-11-17,PLD
2022-11-18,SPGI
2022-11-21,AMAT
2022-11-22,NOW
2022-11-23,NVDA
2022-11-25,BKNG
2022-11-28,AAPL
2022-11-29,MU
2022-11-30,EOG
2022-12-01,MDT
2022-12-02,INTU
2022-12-05,PNC
2022-12-06,LMT
2022-12-07,LIN
2022-12-08,KO
2022-12-09,MA
2022-12-12,CAT
2022-12-13,MSFT
2022-12-14,HON
2022-12-15,BDX
2022-12-16,DHR
2022-12-19,MRK
2022-12-20,XOM
2022-12-21,EL
2022-12-22,DUK
2022-12-23,COST
2022-12-27,RTX
2022-12-28,FI
2022-12-29,DIS
2022-12-30,ABT
2023-01-03,PGR
2023-01-04,AMZN
2023-01-05,V
2023-01-06,JPM
2023-01-09,AMT
2023-01-10,CI
2023-01-11,CB
2023-01-12,USB
2023-01-13,IBM
2023-01-17,MCD
2023-01-18,VZ
2023-01-19,TMO
2023-01-20,EQIX
2023-01-23,BAC
2023-01-24,ACN
2023-01-25,PG
2023-01-26,AMGN
2023-01-27,CL
2023-01-30,GM
2023-01-31,CAT
2023-02-01,JNJ
2023-02-02,C
2023-02-03,LOW
2023-02-06,T
2023-02-07,APD
2023-02-08,IBM
2023-02-09,ABBV
2023-02-10,AIG
2023-02-13,ISRG
2023-02-14,UNP
2023-02-15,GOOGL
2023-02-16,ADP
2023-02-17,BLK
2023-02-21,TGT
2023-02-22,FDX
2023-02-23,CRM
2023-02-24,WFC
2023-02-27,HUM
2023-02-28,SO
2023-03-01,CVX
2023-03-02,CB
2023-03-03,HD
2023-03-06,SBUX
2023-03-07,QCOM
2023-03-08,DE
2023-03-09,TXN
2023-03-10,GE
2023-03-13,MO
2023-03-14,INTC
2023-03-15,PM
2023-03-16,PLD
2023-03-17,ALL
2023-03-20,WMT
2023-03-21,REGN
2023-03-22,BRK-B
2023-03-23,AVGO
2023-03-24,MMC
2023-03-27,SHW
2023-03-28,PEP
2023-03-29,FI
2023-03-30,SPGI
2023-03-31,GS
2023-04-03,NOW
2023-04-04,NVDA
2023-04-05,PNC
2023-04-06,BKNG
2023-04-10,NEE
2023-04-11,GM
2023-04-12,C
2023-04-13,MDT
2023-04-14,VRTX
2023-04-17,MSFT
2023-04-18,AAPL
2023-04-19,MU
2023-04-20,ADI
2023-04-21,BDX
2023-04-24,CSCO
2023-04-25,KO
2023-04-26,DIS
2023-04-27,JPM
2023-04-28,INTU
2023-05-01,MA
2023-05-02,ADP
2023-05-03,LOW
2023-05-04,MS
2023-05-05,ABBV
2023-05-08,AON
2023-05-09,ACN
2023-05-10,UNH
2023-05-11,DUK
2023-05-12,COST
2023-05-15,LMT
2023-05-16,SYK
2023-05-17,QCOM
2023-05-18,MRK
2023-05-19,ADBE
2023-05-22,GOOGL
2023-05-23,CB
2023-05-24,INTC
2023-05-25,AIG
2023-05-26,RTX
2023-05-30,PFE
2023-05-31,JNJ
2023-06-01,HON
2023-06-02,AMGN
2023-06-05,CL
2023-06-06,ABT
2023-06-07,NSC
2023-06-08,BAC
2023-06-09,CI
2023-06-12,PFE
2023-06-13,AMZN
2023-06-14,PGR
2023-06-15,HD
2023-06-16,ICE
2023-06-20,TMO
2023-06-21,ZTS
2023-06-22,ALL
2023-06-23,USB
2023-06-26,AMT
2023-06-27,BLK
2023-06-28,NFLX
2023-06-29,WFC
2023-06-30,ISRG
2023-07-03,PG
2023-07-05,EL
2023-07-06,APD
2023-07-07,AVGO
2023-07-10,CVX
2023-07-11,ADP
2023-07-12,MCD
2023-07-13,LIN
2023-07-14,WMT
2023-07-17,SBUX
2023-07-18,HUM
2023-07-19,EQIX
2023-07-20,SPGI
2023-07-21,EOG
2023-07-24,MMC
2023-07-25,DHR
2023-07-26,BRK-B
2023-07-27,TXN
2023-07-28,FDX
2023-07-31,CRM
2023-08-01,GE
2023-08-02,MO
2023-08-03,PEP
2023-08-04,META
2023-08-07,DE
2023-08-08,AMD
2023-08-09,PLD
2023-08-10,GILD
2023-08-11,NOW
2023-08-14,PNC
2023-08-15,NVDA
2023-08-16,BKNG
2023-08-17,NEE
2023-08-18,GM
2023-08-21,C
2023-08-22,MDT
2023-08-23,GS
2023-08-24,MSFT
2023-08-25,CAT
2023-08-28,JPM
2023-08-29,AMT
2023-08-30,WFC
2023-08-31,BDX
2023-09-01,SHW
2023-09-05,GOOGL
2023-09-06,CB
2023-09-07,KO
2023-09-08,DIS
2023-09-11,MA
2023-09-12,HON
2023-09-13,ABBV
2023-09-14,AON
2023-09-15,LOW
2023-09-18,AMAT
2023-09-19,ACN
2023-09-20,CME
2023-09-21,MRK
2023-09-22,ADBE
2023-09-25,LMT
2023-09-26,PM
2023-09-27,TMO
2023-09-28,V
2023-09-29,JNJ
2023-10-02,CSCO
2023-10-03,MU
2023-10-04,EOG
2023-10-05,RTX
2023-10-06,META
2023-10-09,DUK
2023-10-10,COST
2023-10-11,USB
2023-10-12,IBM
2023-10-13,QCOM
2023-10-16,HD
2023-10-17,SYK
2023-10-18,BAC
2023-10-19,EL
2023-10-20,AMZN
2023-10-23,TGT
2023-10-24,ISRG
2023-10-25,NSC
2023-10-26,BLK
2023-10-27,MS
2023-10-30,CI
2023-10-31,AAPL
2023-11-01,HUM
2023-11-02,T
2023-11-03,INTC
2023-11-06,AIG
2023-11-07,CVX
2023-11-08,CAT
2023-11-09,ABT
2023-11-10,SO
2023-11-13,AMGN
2023-11-14,CL
2023-11-15,APD
2023-11-16,VZ
2023-11-17,WMT
2023-11-20,ICE
2023-11-21,FDX
2023-11-22,CRM
2023-11-24,DE
2023-11-27,AVGO
2023-11-28,MCD
2023-11-29,XOM
2023-11-30,SPGI
2023-12-01,INTU
2023-12-04,MMC
2023-12-05,SHW
2023-12-06,PEP
2023-12-07,FI
2023-12-08,PLD
2023-12-11,ALL
2023-12-12,GE
2023-12-13,MO
2023-12-14,BRK-B
2023-12-15,TXN
2023-12-18,NOW
2023-12-19,FI
2023-12-20,PNC
2023-12-21,NVDA
2023-12-22,BKNG
2023-12-26,META
2023-12-27,MDT
2023-12-28,ADI
2023-12-29,LOW
2024-01-02,PGR
2024-01-03,GM
2024-01-04,NEE
2024-01-05,DIS
2024-01-08,JPM
2024-01-09,AMT
2024-01-10,BDX
2024-01-11,CSCO
2024-01-12,ABBV
2024-01-16,SBUX
2024-01-17,GOOGL
2024-01-18,CB
2024-01-19,MRK
2024-01-22,REGN
2024-01-23,WFC
2024-01-24,QCOM
2024-01-25,HD
2024-01-26,PM
2024-01-29,DUK
2024-01-30,SHW
2024-01-31,MSFT
2024-02-01,AAPL
2024-02-02,MA
2024-02-05,GILD
2024-02-06,TMO
2024-02-07,UNH
2024-02-08,ISRG
2024-02-09,NFLX
2024-02-12,RTX
2024-02-13,GILD
2024-02-14,KO
2024-02-15,ACN
2024-02-16,UNP
2024-02-20,META
2024-02-21,LMT
2024-02-22,AON
2024-02-23,MU
2024-02-26,ZTS
2024-02-27,HUM
2024-02-28,EQIX
2024-02-29,USB
2024-03-01,AMD
2024-03-04,INTC
2024-03-05,REGN
2024-03-06,JNJ
2024-03-07,C
2024-03-08,EL
2024-03-11,BLK
2024-03-12,V
2024-03-13,AMGN
2024-03-14,PG
2024-03-15,CI
2024-03-18,HON
2024-03-19,FDX
2024-03-20,PFE
2024-03-21,DE
2024-03-22,VRTX
2024-03-25,WMT
2024-03-26,DHR
2024-03-27,BAC
2024-03-28,SPGI
2024-04-01,GS
2024-04-02,MCD
2024-04-03,LIN
2024-04-04,ABT
2024-04-05,TGT
2024-04-08,GE
2024-04-09,MO
2024-04-10,MMC
2024-04-11,SHW
2024-04-12,PEP
2024-04-15,FI
2024-04-16,BRK-B
2024-04-17,INTU
2024-04-18,CVX
2024-04-19,ADP
2024-04-22,AMZN
2024-04-23,AMAT
2024-04-24,APD
2024-04-25,IBM
2024-04-26,PLD
2024-04-29,ALL
2024-04-30,NOW
2024-05-01,META
2024-05-02,PNC
2024-05-03,NVDA
2024-05-06,BKNG
2024-05-07,MDT
2024-05-08,CME
2024-05-09,LOW
2024-05-10,MS
2024-05-13,GM
2024-05-14,CRM
2024-05-15,INTC
2024-05-16,ICE
2024-05-17,JPM
2024-05-20,VZ
2024-05-21,DIS
2024-05-22,ABBV
2024-05-23,SYK
2024-05-24,WFC
2024-05-28,QCOM
2024-05-29,HD
2024-05-30,AIG
2024-05-31,BDX
2024-06-03,SBUX
2024-06-04,GOOGL
2024-06-05,CB
2024-06-06,LMT
2024-06-07,AON
2024-06-10,MRK
2024-06-11,ADBE
2024-06-12,MA
2024-06-13,HON
2024-06-14,DUK
2024-06-17,COST
2024-06-18,KO
2024-06-20,BAC
2024-06-21,ACN
2024-06-24,UNH
2024-06-25,RTX
2024-06-26,GILD
2024-06-27,MU
2024-06-28,EOG
2024-07-01,ISRG
2024-07-02,T
2024-07-03,TMO
2024-07-05,CL
2024-07-08,FDX
2024-07-09,CAT
2024-07-10,HUM
2024-07-11,ZTS
2024-07-12,JNJ
2024-07-15,NEE
2024-07-16,AMGN
2024-07-17,SO
2024-07-18,GILD
2024-07-19,DE
2024-07-22,TXN
2024-07-23,MSFT
2024-07-24,AAPL
2024-07-25,AMZN
2024-07-26,NFLX
2024-07-29,MCD
2024-07-30,AMD
2024-07-31,EL
2024-08-01,SPGI
2024-08-02,ZTS
2024-08-05,USB
2024-08-06,XOM
2024-08-07,BRK-B
2024-08-08,T
2024-08-09,CVX
2024-08-12,CB
2024-08-13,CI
2024-08-14,CB
2024-08-15,BLK
2024-08-16,V
2024-08-19,PEP
2024-08-20,GE
2024-08-21,DHR
2024-08-22,WMT
2024-08-23,LIN
2024-08-26,PLD
2024-08-27,MMC
2024-08-28,SYK
2024-08-29,APD
2024-08-30,IBM
2024-09-03,ABT
2024-09-04,UNP
2024-09-05,NVDA
2024-09-06,PNC
2024-09-09,NOW
2024-09-10,ALL
2024-09-11,BKNG
2024-09-12,META
2024-09-13,MDT
2024-09-16,SO
2024-09-17,GM
2024-09-18,PFE
2024-09-19,INTC
2024-09-20,XOM
2024-09-23,LOW
2024-09-24,PGR
2024-09-25,JPM
2024-09-26,VZ
2024-09-27,DIS
2024-09-30,WFC
2024-10-01,MA
2024-10-02,CB
2024-10-03,DUK
2024-10-04,CSCO
2024-10-07,USB
2024-10-08,ADBE
2024-10-09,LMT
2024-10-10,LIN
2024-10-11,GOOGL
2024-10-14,HON
2024-10-15,HD
2024-10-16,PM
2024-10-17,KO
2024-10-18,QCOM
2024-10-21,RTX
2024-10-22,PFE
2024-10-23,MRK
2024-10-24,ICE
2024-10-25,ABBV
2024-10-28,SBUX
2024-10-29,BDX
2024-10-30,SHW
2024-10-31,FDX
2024-11-01,NEE
2024-11-04,MU
2024-11-05,VRTX
2024-11-06,ACN
2024-11-07,PG
2024-11-08,SPGI
2024-11-11,VRTX
2024-11-12,BLK
2024-11-13,NSC
2024-11-14,JNJ
2024-11-15,C
2024-11-18,TMO
2024-11-19,CME
2024-11-20,MSFT
2024-11-21,CRM
2024-11-22,EL
2024-11-25,CVX
2024-11-26,HON
2024-11-27,AMZN
2024-11-29,EQIX
2024-12-02,DE
